id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,emp_var_rate,cons_price_idx
303,43,unknown,married,unknown,no,yes,no,telephone,may,mon,267,2,999,1.1,93.994
304,42,admin.,married,high.school,no,yes,no,telephone,may,mon,248,2,999,1.1,93.994
305,40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,215,2,999,1.1,93.994
306,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,999,1.1,93.994
307,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,999,1.1,93.994
308,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,999,1.1,93.994
309,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83,2,999,1.1,93.994
310,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,999,1.1,93.994
311,27,admin.,single,university.degree,no,no,no,telephone,may,mon,106,2,999,1.1,93.994
312,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,999,1.1,93.994
313,58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,214,2,999,1.1,93.994
314,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,358,2,999,1.1,93.994
315,34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,453,2,999,1.1,93.994
316,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,999,1.1,93.994
317,56,retired,married,basic.6y,no,no,no,telephone,may,mon,136,2,999,1.1,93.994
318,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173,2,999,1.1,93.994
319,43,services,married,high.school,no,yes,no,telephone,may,mon,241,2,999,1.1,93.994
320,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,999,1.1,93.994
321,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148,2,999,1.1,93.994
322,42,technician,single,unknown,no,no,no,telephone,may,mon,230,2,999,1.1,93.994
323,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,199,3,999,1.1,93.994
324,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,999,1.1,93.994
325,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,111,4,999,1.1,93.994
326,26,admin.,single,university.degree,no,yes,no,telephone,may,mon,231,3,999,1.1,93.994
327,33,admin.,married,high.school,no,no,no,telephone,may,mon,316,3,999,1.1,93.994
328,35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240,2,999,1.1,93.994
329,36,admin.,married,high.school,no,no,no,telephone,may,mon,669,3,999,1.1,93.994
330,29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,999,1.1,93.994
331,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,999,1.1,93.994
332,35,management,married,high.school,no,yes,no,telephone,may,mon,174,5,999,1.1,93.994
333,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88,5,999,1.1,93.994
334,46,services,married,high.school,unknown,yes,no,telephone,may,mon,313,3,999,1.1,93.994
335,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,999,1.1,93.994
336,42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,152,2,999,1.1,93.994
337,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402,3,999,1.1,93.994
338,55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221,2,999,1.1,93.994
339,41,management,married,university.degree,unknown,no,no,telephone,may,mon,213,2,999,1.1,93.994
340,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,144,3,999,1.1,93.994
341,32,services,single,high.school,no,yes,no,telephone,may,mon,158,3,999,1.1,93.994
342,49,admin.,married,basic.9y,no,no,no,telephone,may,mon,220,3,999,1.1,93.994
343,57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,325,2,999,1.1,93.994
344,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,999,1.1,93.994
345,52,technician,married,high.school,no,yes,no,telephone,may,mon,503,2,999,1.1,93.994
346,50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,999,1.1,93.994
347,41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,421,4,999,1.1,93.994
348,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,999,1.1,93.994
349,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164,2,999,1.1,93.994
350,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174,3,999,1.1,93.994
351,55,technician,married,professional.course,no,no,no,telephone,may,mon,113,2,999,1.1,93.994
352,38,management,married,university.degree,no,no,no,telephone,may,mon,195,2,999,1.1,93.994
353,38,services,married,high.school,no,yes,no,telephone,may,mon,347,3,999,1.1,93.994
354,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,208,2,999,1.1,93.994
355,43,unemployed,single,university.degree,no,no,no,telephone,may,mon,404,4,999,1.1,93.994
356,36,blue-collar,single,high.school,no,no,no,telephone,may,mon,396,2,999,1.1,93.994
357,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98,2,999,1.1,93.994
358,33,services,married,basic.4y,no,no,no,telephone,may,mon,229,3,999,1.1,93.994
359,58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,350,2,999,1.1,93.994
360,40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,88,3,999,1.1,93.994
361,57,management,married,university.degree,no,yes,no,telephone,may,tue,379,2,999,1.1,93.994
362,45,technician,married,high.school,no,yes,no,telephone,may,tue,168,3,999,1.1,93.994
363,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,190,3,999,1.1,93.994
364,46,admin.,married,university.degree,no,yes,no,telephone,may,tue,158,1,999,1.1,93.994
365,36,technician,married,university.degree,no,no,no,telephone,may,tue,210,1,999,1.1,93.994
366,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,102,1,999,1.1,93.994
367,57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,306,1,999,1.1,93.994
368,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,999,1.1,93.994
369,56,management,divorced,high.school,no,no,no,telephone,may,tue,218,1,999,1.1,93.994
370,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,999,1.1,93.994
371,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,54,1,999,1.1,93.994
372,46,admin.,single,high.school,no,yes,no,telephone,may,tue,344,1,999,1.1,93.994
373,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195,1,999,1.1,93.994
374,43,services,married,high.school,no,no,no,telephone,may,tue,202,1,999,1.1,93.994
375,49,blue-collar,married,unknown,no,no,no,telephone,may,tue,286,1,999,1.1,93.994
376,41,technician,married,basic.6y,no,yes,no,telephone,may,tue,278,1,999,1.1,93.994
377,38,admin.,single,university.degree,no,no,no,telephone,may,tue,189,1,999,1.1,93.994
378,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,999,1.1,93.994
379,49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,18,1,999,1.1,93.994
380,30,blue-collar,single,unknown,no,no,no,telephone,may,tue,184,2,999,1.1,93.994
381,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,999,1.1,93.994
382,34,management,single,university.degree,no,no,no,telephone,may,tue,290,1,999,1.1,93.994
383,30,student,single,unknown,unknown,no,no,telephone,may,tue,133,1,999,1.1,93.994
384,59,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,318,1,999,1.1,93.994
385,59,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,437,1,999,1.1,93.994
386,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,999,1.1,93.994
387,48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,501,4,999,1.1,93.994
388,28,unknown,single,unknown,unknown,yes,yes,telephone,may,tue,1201,1,999,1.1,93.994
389,44,services,married,high.school,no,yes,no,telephone,may,tue,1030,1,999,1.1,93.994
390,59,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,253,1,999,1.1,93.994
391,50,management,married,high.school,unknown,no,no,telephone,may,tue,149,1,999,1.1,93.994
392,35,admin.,married,university.degree,no,no,no,telephone,may,tue,144,1,999,1.1,93.994
393,42,admin.,married,high.school,no,no,no,telephone,may,tue,69,1,999,1.1,93.994
394,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,243,1,999,1.1,93.994
395,36,technician,married,professional.course,no,no,no,telephone,may,tue,769,2,999,1.1,93.994
396,56,services,married,high.school,unknown,no,no,telephone,may,tue,135,3,999,1.1,93.994
397,29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,231,1,999,1.1,93.994
398,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,442,2,999,1.1,93.994
399,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,199,1,999,1.1,93.994
400,52,services,single,high.school,no,no,no,telephone,may,tue,455,1,999,1.1,93.994
401,48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152,1,999,1.1,93.994
402,31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,124,1,999,1.1,93.994
403,43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,424,1,999,1.1,93.994
404,36,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,43,1,999,1.1,93.994
405,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,154,1,999,1.1,93.994
406,52,services,divorced,basic.6y,no,no,no,telephone,may,tue,393,1,999,1.1,93.994
407,39,admin.,married,high.school,no,yes,no,telephone,may,tue,203,2,999,1.1,93.994
408,36,services,married,high.school,no,no,yes,telephone,may,tue,140,2,999,1.1,93.994
409,42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,326,1,999,1.1,93.994
410,41,admin.,married,high.school,no,no,no,telephone,may,tue,483,1,999,1.1,93.994
411,55,technician,married,basic.4y,no,no,yes,telephone,may,tue,259,1,999,1.1,93.994
412,30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,227,1,999,1.1,93.994
413,57,retired,unknown,basic.4y,no,no,no,telephone,may,tue,673,1,999,1.1,93.994
414,45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,576,1,999,1.1,93.994
415,51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,180,2,999,1.1,93.994
416,39,self-employed,single,basic.9y,unknown,yes,yes,telephone,may,tue,90,1,999,1.1,93.994
417,47,admin.,married,high.school,unknown,no,no,telephone,may,tue,505,1,999,1.1,93.994
418,27,services,married,high.school,no,yes,no,telephone,may,tue,245,1,999,1.1,93.994
419,34,technician,single,university.degree,no,yes,no,telephone,may,tue,186,1,999,1.1,93.994
420,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,208,1,999,1.1,93.994
421,43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,623,1,999,1.1,93.994
422,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,180,1,999,1.1,93.994
423,39,management,married,university.degree,unknown,no,no,telephone,may,tue,496,3,999,1.1,93.994
424,38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,118,1,999,1.1,93.994
425,49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,102,2,999,1.1,93.994
426,58,management,married,basic.6y,no,no,no,telephone,may,tue,342,1,999,1.1,93.994
427,43,technician,married,professional.course,no,yes,no,telephone,may,tue,225,1,999,1.1,93.994
428,50,unknown,married,unknown,unknown,yes,no,telephone,may,tue,185,3,999,1.1,93.994
429,31,services,married,high.school,unknown,no,no,telephone,may,tue,276,1,999,1.1,93.994
430,43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,87,1,999,1.1,93.994
431,43,self-employed,married,basic.9y,unknown,no,no,telephone,may,tue,744,1,999,1.1,93.994
432,30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,262,1,999,1.1,93.994
433,27,services,single,professional.course,no,yes,yes,telephone,may,tue,271,1,999,1.1,93.994
434,51,services,married,unknown,unknown,no,no,telephone,may,tue,141,1,999,1.1,93.994
435,37,technician,married,professional.course,no,yes,no,telephone,may,tue,198,2,999,1.1,93.994
436,46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,150,1,999,1.1,93.994
437,35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,241,1,999,1.1,93.994
438,47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,196,1,999,1.1,93.994
439,46,management,married,unknown,no,yes,no,telephone,may,tue,149,1,999,1.1,93.994
440,40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,264,1,999,1.1,93.994
441,26,housemaid,married,university.degree,no,no,no,telephone,may,tue,246,1,999,1.1,93.994
442,32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,309,2,999,1.1,93.994
443,45,management,married,university.degree,no,yes,no,telephone,may,tue,140,1,999,1.1,93.994
444,34,admin.,married,basic.9y,no,no,no,telephone,may,tue,175,1,999,1.1,93.994
445,47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,136,1,999,1.1,93.994
446,42,technician,married,professional.course,no,no,no,telephone,may,tue,1623,1,999,1.1,93.994
447,57,technician,married,basic.4y,unknown,no,yes,telephone,may,tue,50,1,999,1.1,93.994
448,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,101,1,999,1.1,93.994
449,38,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,144,1,999,1.1,93.994
450,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,238,1,999,1.1,93.994
451,28,student,single,basic.9y,unknown,yes,no,telephone,may,tue,354,1,999,1.1,93.994
452,60,management,married,university.degree,no,no,no,telephone,may,tue,451,2,999,1.1,93.994
453,48,admin.,married,university.degree,no,yes,no,telephone,may,tue,159,1,999,1.1,93.994
454,47,technician,married,professional.course,no,yes,no,telephone,may,tue,170,1,999,1.1,93.994
455,40,admin.,married,high.school,no,no,no,telephone,may,tue,243,1,999,1.1,93.994
456,51,management,married,professional.course,unknown,yes,no,telephone,may,tue,141,2,999,1.1,93.994
457,48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,112,1,999,1.1,93.994
458,54,housemaid,married,basic.4y,no,no,no,telephone,may,tue,262,2,999,1.1,93.994
459,40,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,53,1,999,1.1,93.994
460,44,admin.,single,basic.9y,unknown,no,no,telephone,may,tue,134,1,999,1.1,93.994
461,42,technician,divorced,high.school,no,no,no,telephone,may,tue,204,4,999,1.1,93.994
462,52,self-employed,married,university.degree,no,yes,no,telephone,may,tue,678,1,999,1.1,93.994
463,31,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,182,1,999,1.1,93.994
464,32,services,married,high.school,no,no,no,telephone,may,tue,162,1,999,1.1,93.994
465,44,admin.,married,high.school,no,yes,yes,telephone,may,tue,177,1,999,1.1,93.994
466,39,management,married,basic.6y,unknown,no,no,telephone,may,tue,27,1,999,1.1,93.994
467,57,management,married,professional.course,unknown,yes,no,telephone,may,tue,699,3,999,1.1,93.994
468,52,admin.,married,basic.4y,no,yes,no,telephone,may,tue,358,1,999,1.1,93.994
469,42,management,married,university.degree,no,no,no,telephone,may,tue,1677,1,999,1.1,93.994
470,42,technician,single,professional.course,unknown,unknown,unknown,telephone,may,tue,529,1,999,1.1,93.994
471,43,management,married,professional.course,no,yes,no,telephone,may,tue,310,1,999,1.1,93.994
472,31,admin.,divorced,high.school,no,no,no,telephone,may,tue,47,1,999,1.1,93.994
473,29,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,379,1,999,1.1,93.994
474,57,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,30,2,999,1.1,93.994
475,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,1.1,93.994
476,59,unknown,married,unknown,unknown,no,no,telephone,may,tue,113,1,999,1.1,93.994
477,39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,114,1,999,1.1,93.994
478,57,retired,married,university.degree,no,no,no,telephone,may,tue,116,1,999,1.1,93.994
479,41,management,married,unknown,unknown,no,no,telephone,may,tue,448,1,999,1.1,93.994
480,37,technician,single,high.school,unknown,no,yes,telephone,may,tue,264,1,999,1.1,93.994
481,38,services,married,high.school,no,yes,no,telephone,may,tue,169,1,999,1.1,93.994
482,42,retired,married,basic.4y,no,no,no,telephone,may,tue,145,1,999,1.1,93.994
483,49,unknown,married,unknown,unknown,yes,no,telephone,may,tue,288,1,999,1.1,93.994
484,54,management,married,basic.6y,unknown,yes,yes,telephone,may,tue,381,1,999,1.1,93.994
485,36,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,176,2,999,1.1,93.994
486,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,215,1,999,1.1,93.994
487,35,technician,married,professional.course,no,yes,no,telephone,may,tue,278,1,999,1.1,93.994
488,45,housemaid,married,professional.course,unknown,no,no,telephone,may,tue,188,2,999,1.1,93.994
489,56,technician,married,unknown,no,yes,no,telephone,may,tue,174,2,999,1.1,93.994
490,34,technician,married,university.degree,no,yes,no,telephone,may,tue,226,2,999,1.1,93.994
491,41,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,111,2,999,1.1,93.994
492,41,services,married,basic.9y,no,no,no,telephone,may,tue,157,2,999,1.1,93.994
493,36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,46,1,999,1.1,93.994
494,32,admin.,single,university.degree,unknown,unknown,unknown,telephone,may,tue,49,1,999,1.1,93.994
495,31,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,374,1,999,1.1,93.994
496,38,technician,married,professional.course,no,yes,no,telephone,may,tue,349,1,999,1.1,93.994
497,35,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,325,1,999,1.1,93.994
498,53,admin.,married,professional.course,no,yes,no,telephone,may,tue,233,2,999,1.1,93.994
499,51,admin.,married,basic.6y,unknown,yes,no,telephone,may,tue,531,1,999,1.1,93.994
500,56,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,153,1,999,1.1,93.994
501,33,admin.,married,basic.9y,no,unknown,unknown,telephone,may,tue,80,1,999,1.1,93.994
502,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,198,1,999,1.1,93.994
503,51,services,divorced,high.school,unknown,yes,no,telephone,may,tue,568,1,999,1.1,93.994
504,39,services,married,high.school,unknown,yes,no,telephone,may,tue,918,1,999,1.1,93.994
505,45,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,82,1,999,1.1,93.994
506,40,technician,single,university.degree,no,no,no,telephone,may,tue,198,3,999,1.1,93.994
507,60,unknown,single,unknown,unknown,yes,no,telephone,may,tue,211,1,999,1.1,93.994
508,33,technician,married,university.degree,no,yes,no,telephone,may,tue,120,1,999,1.1,93.994
509,47,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,269,1,999,1.1,93.994
510,48,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,128,1,999,1.1,93.994
